NoOfEvals,RexJggKTabletP7K5_0,RexJggKTabletP7K5_1,RexJggKTabletP7K5_2
462100,0.22483551803710855,0.06311287657735697,0.05277360980629626
463100,0.2248355086787604,0.06311287657724178,0.05277360922484673
464100,0.22483549439303666,0.06311287657706427,0.05277360881695306
465100,0.22483547663438808,0.06311287657689217,0.05277360833596484
466100,0.22483545841461883,0.0631128765764652,0.05277360810622107
467100,0.22483543577911194,0.06311287657607756,0.05277360782132463
468100,0.22483541104716398,0.06311287657531424,0.05277360743104012
469100,0.2248353852591006,0.0631128765750366,0.0527736072302748
470100,0.2248353599793458,0.06311287657450135,0.05277360672417454
471100,0.2248353214472877,0.06311287657423485,0.05277360629913699
472100,0.22483524326455565,0.0631128765736611,0.05277360553291919
473100,0.2248352011238018,0.06311287657300961,0.05277360503174591
474100,0.2248351627741612,0.0631128765718877,0.05277360457580629
475100,0.22483511118149896,0.06311287657089319,0.05277360381546909
476100,0.22483505217822947,0.06311287656906663,0.052773602518833944
477100,0.22483498000957328,0.06311287656768982,0.052773602329758945
478100,0.22483493496382767,0.06311287656597273,0.05277360206808064
479100,0.22483486256817709,0.06311287656406551,0.05277360172416288
480100,0.22483481559477467,0.06311287656156263,0.05277360137449527
481100,0.22483476489424142,0.06311287655961498,0.052773601026231624
482100,0.2248346890249559,0.06311287655674419,0.052773600534822294
483100,0.2248346529435309,0.06311287655447517,0.052773599785433174
484100,0.22483454674008796,0.06311287655111977,0.05277359882357543
485100,0.22483442854387534,0.06311287654782764,0.05277359766523847
486100,0.22483432709697135,0.0631128765430755,0.05277359721655686
487100,0.2248342576612742,0.06311287653924132,0.05277359640541389
488100,0.224834182408022,0.06311287653434818,0.05277359609147504
489100,0.2248340846646582,0.06311287652869468,0.052773594730563124
490100,0.22483397811250488,0.06311287652272157,0.05277359379350926
491100,0.22483378929442757,0.06311287651856762,0.05277359289160864
492100,0.22483368854458832,0.06311287650898117,0.05277359183850048
493100,0.22483351996469675,0.06311287650746136,0.052773591164677086
494100,0.22483344584778148,0.06311287650613916,0.0527735901221146
495100,0.22483321598301798,0.06311287650471513,0.0527735889521885
496100,0.22483308636018762,0.06311287650355375,0.052773587925845626
497100,0.22483290150978638,0.06311287650151767,0.05277358700066505
498100,0.22483276673354308,0.06311287649996215,0.05277358646919208
499100,0.224832610839683,0.0631128764975966,0.052773586088226056
500100,0.22483251333453128,0.06311287649194641,0.05277358559978483
501100,0.22483234258189355,0.06311287648517654,0.05277358520045518
502100,0.22483215602313344,0.06311287648201197,0.052773584818421884
503100,0.22483184393227515,0.06311287647678787,0.052773584405989116
504100,0.22483152219929434,0.06311287647238635,0.05277358357721165
505100,0.22483117038150627,0.06311287646659788,0.05277358206108575
506100,0.22483097480535594,0.06311287645662826,0.05277358038368316
507100,0.22483077821404562,0.06311287644268707,0.05277357794048699
508100,0.22483048697358224,0.06311287643039185,0.052773577091226744
509100,0.22483021909172496,0.0631128764155884,0.05277357584373012
510100,0.22482958087122146,0.06311287639881612,0.05277357387394498
511100,0.2248293288467278,0.06311287638980427,0.052773570831227065
512100,0.22482908906277313,0.06311287637561203,0.0527735679969088
513100,0.22482900034844067,0.0631128763631928,0.05277356401439365
514100,0.22482898827299314,0.06311287635726642,0.052773561128731605
515100,0.22482897974952057,0.06311287635519248,0.052773559114333436
516100,0.2248289729296448,0.06311287635103034,0.05277355719617848
517100,0.22482896387960594,0.06311287634850718,0.05277355643786333
518100,0.22482895392295996,0.0631128763416229,0.05277355573778182
519100,0.22482894414359925,0.0631128763354635,0.052773555377169865
520100,0.2248289311907761,0.06311287632907406,0.052773554310570604
521100,0.2248289169631356,0.06311287632337487,0.052773552999305466
522100,0.22482889752377525,0.06311287631660908,0.05277355157347102
523100,0.22482886588464307,0.06311287630884707,0.05277354847391991
524100,0.22482882961233489,0.06311287629448432,0.052773546936460296
525100,0.2248287985622392,0.06311287628800435,0.052773545584628496
526100,0.2248287837618441,0.06311287628083054,0.052773544386954536
527100,0.22482876592890333,0.06311287627824051,0.05277354153188672
528100,0.22482874728021732,0.06311287627618838,0.05277353862212416
529100,0.22482872284321942,0.06311287627433658,0.05277353537523666
530100,0.22482869467470595,0.06311287627244123,0.052773532916942
531100,0.2248286862918839,0.0631128762719468,0.05277353065989834
532100,0.22482868375458107,0.06311287627147978,0.05277352922722939
533100,0.22482868140468593,0.06311287627062988,0.052773526511307976
534100,0.22482867903995962,0.06311287626986777,0.05277352334453812
535100,0.22482867707577192,0.06311287626852984,0.052773519517865033
536100,0.2248286748511397,0.06311287626724287,0.05277351206934319
537100,0.2248286733561535,0.06311287626510921,0.05277350390714935
538100,0.2248286711203924,0.06311287626276163,0.052773495129178144
539100,0.22482866842571175,0.06311287626137263,0.0527734837669042
540100,0.22482866544305444,0.0631128762604686,0.05277347701193204
541100,0.2248286633224645,0.06311287625972692,0.05277346806821089
542100,0.22482866178829394,0.063112876258803,0.0527734604272523
543100,0.2248286596719033,0.06311287625791075,0.052773451507381434
544100,0.2248286588612059,0.06311287625730327,0.05277343940338962
545100,0.22482865698572313,0.063112876257146,0.052773422910681954
546100,0.22482865424425708,0.06311287625665947,0.05277340075218818
547100,0.22482865321682166,0.06311287625636174,0.052773378766181
548100,0.22482865286358245,0.06311287625612348,0.05277336677865786
549100,0.22482865272401337,0.06311287625605236,0.05277335792416518
550100,0.22482865269642602,0.06311287625599298,0.05277334034067386
551100,0.2248286526858577,0.0631128762559328,0.05277332248900534
552100,0.2248286526708338,0.06311287625579627,0.05277331174785659
553100,0.224828652647975,0.06311287625574698,0.0527733051759532
554100,0.2248286525904233,0.06311287625559119,0.05277330085530796
555100,0.22482865257765228,0.06311287625532853,0.05277329262991468
556100,0.22482865249974024,0.06311287625501158,0.05277328170723126
557100,0.2248286523994215,0.06311287625458492,0.052773272999250054
558100,0.22482865237281258,0.06311287625431128,0.052773265650973185
559100,0.2248286523284981,0.06311287625413083,0.05277326136380071
560100,0.2248286522987219,0.0631128762538875,0.05277325857815868
561100,0.22482865224372311,0.06311287625351031,0.05277325722116609
562100,0.22482865220169918,0.06311287625302155,0.05277325594998125
563100,0.2248286521684036,0.06311287625279903,0.05277325391235918
564100,0.22482865213545997,0.06311287625249595,0.052773252374410044
565100,0.2248286520887068,0.06311287625202618,0.05277324942254585
566100,0.22482865202815494,0.06311287625169508,0.05277324591397165
567100,0.2248286519532869,0.06311287625116542,0.052773239669417646
568100,0.2248286518800705,0.0631128762500837,0.05277323358102822
569100,0.2248286518133816,0.06311287624895003,0.05277322343712768
570100,0.22482865172766858,0.0631128762472651,0.0527732137325192
571100,0.22482865162419444,0.06311287624551963,0.05277320938953904
572100,0.2248286515041975,0.06311287624514818,0.05277320486892839
573100,0.22482865142675001,0.06311287624470786,0.05277319892630048
574100,0.22482865133354954,0.06311287624445093,0.05277318900140002
575100,0.224828651258583,0.0631128762442731,0.05277317870949006
576100,0.22482865119578407,0.06311287624407502,0.05277316640321801
577100,0.22482865115557668,0.0631128762438355,0.05277315666016914
578100,0.22482865113207043,0.06311287624368858,0.052773145704045406
579100,0.22482865104452102,0.06311287624350433,0.052773137734391434
580100,0.22482865092897888,0.06311287624333374,0.05277312745629564
581100,0.22482865081035755,0.06311287624309567,0.05277310614021835
582100,0.2248286506610804,0.06311287624278854,0.052773090655865565
583100,0.22482865052558698,0.06311287624249239,0.05277306015822741
584100,0.224828650317158,0.06311287624230805,0.052773044929122034
585100,0.22482864997991625,0.06311287624225129,0.0527730322012788
586100,0.22482864984537193,0.06311287624216784,0.052773015557973056
587100,0.2248286495112204,0.06311287624215886,0.0527729905014694
588100,0.22482864914593176,0.0631128762421567,0.052772955451755164
589100,0.22482864870557817,0.06311287624215293,0.05277293058999543
590100,0.2248286479513457,0.06311287624214729,0.052772923859150986
591100,0.2248286477082787,0.06311287624213527,0.05277291936363071
592100,0.2248286475193322,0.06311287624212354,0.052772893510886994
593100,0.22482864725712273,0.06311287624211086,0.05277288477498825
594100,0.22482864715300424,0.0631128762420926,0.05277287038914345
595100,0.22482864714358788,0.06311287624207135,0.05277284598049602
596100,0.22482864713538767,0.0631128762420474,0.0527728257632726
597100,0.2248286471200299,0.06311287624201575,0.05277280547179281
598100,0.22482864708275677,0.06311287624195056,0.052772786827828363
599100,0.22482864704855732,0.06311287624194244,0.0527727659329447
600100,0.2248286469522623,0.06311287624192047,0.05277273967939125
601100,0.22482864685405246,0.06311287624189978,0.052772714294121635
602100,0.22482864663719052,0.06311287624188204,0.05277268566429062
603100,0.22482864650350548,0.06311287624185974,0.052772667274971576
604100,0.22482864631329721,0.0631128762418321,0.052772640124475974
605100,0.22482864615637524,0.06311287624180878,0.05277262355658045
606100,0.22482864598700045,0.06311287624178948,0.052772612076675884
607100,0.22482864591198226,0.06311287624177062,0.052772603494333645
608100,0.22482864574692937,0.06311287624173964,0.05277258860460204
609100,0.22482864558511773,0.0631128762417088,0.05277258313265467
610100,0.22482864538838573,0.06311287624167175,0.05277257917012058
611100,0.22482864519966564,0.06311287624162486,0.05277257093982379
612100,0.224828644975177,0.06311287624158703,0.05277256910568234
613100,0.2248286448718293,0.0631128762415487,0.05277256302855124
614100,0.22482864485354973,0.06311287624148965,0.05277255544669482
615100,0.22482864479833012,0.06311287624144508,0.052772546752019235
616100,0.22482864476448586,0.06311287624142459,0.05277252898893827
617100,0.22482864471843922,0.06311287624137672,0.0527724987007651
618100,0.22482864464651783,0.06311287624130192,0.052772468846288
619100,0.22482864455739895,0.06311287624122647,0.052772431793312494
620100,0.22482864451096837,0.06311287624117708,0.0527724144712467
621100,0.22482864446024295,0.0631128762410736,0.052772384464461614
622100,0.22482864440334896,0.06311287624099589,0.05277235159293906
623100,0.22482864435984784,0.06311287624095357,0.05277230658433217
624100,0.22482864430297184,0.06311287624092399,0.05277225648738831
625100,0.22482864426380497,0.06311287624089683,0.052772187403373215
626100,0.22482864421542403,0.06311287624088222,0.0527721642583422
627100,0.22482864417260795,0.06311287624086699,0.05277215616890224
628100,0.22482864412686013,0.0631128762408492,0.05277214691021054
629100,0.224828644067653,0.06311287624083903,0.05277213626558074
630100,0.22482864401347313,0.06311287624080635,0.0527721241058419
631100,0.2248286439379658,0.06311287624074896,0.05277210563740037
632100,0.224828643869964,0.06311287624070785,0.05277208924409726
633100,0.22482864378694922,0.06311287624066199,0.052772085310497534
634100,0.2248286436234309,0.06311287624063346,0.05277208115582644
635100,0.2248286434661833,0.06311287624060781,0.052772073392860476
636100,0.22482864320757498,0.06311287624057849,0.05277206179192936
637100,0.22482864310129053,0.06311287624052478,0.05277205514688944
638100,0.22482864293976437,0.06311287624047306,0.05277205229125915
639100,0.22482864268273975,0.06311287624043466,0.05277204504548145
640100,0.2248286422972846,0.0631128762404237,0.052772038023360834
641100,0.2248286415169507,0.06311287624041344,0.05277202759781725
642100,0.22482864054541882,0.06311287624040361,0.05277201129128157
643100,0.22482863966782377,0.06311287624039127,0.052772004798039944
644100,0.22482863887030616,0.06311287624037462,0.052771998451598516
645100,0.22482863803253436,0.06311287624035729,0.05277199496009334
646100,0.22482863651108942,0.06311287624035312,0.052771990654717646
647100,0.2248286345184642,0.06311287624033438,0.05277198755559627
648100,0.2248286328615438,0.0631128762403227,0.0527719867407084
649100,0.22482862963414985,0.06311287624031248,0.05277198654934172
650100,0.22482862650929175,0.06311287624030515,0.052771986546442204
651100,0.22482862455986657,0.06311287624030047,0.05277198653873294
652100,0.22482862253376942,0.06311287624029499,0.052771986537240176
653100,0.22482861948524732,0.06311287624028848,0.05277198653219252
654100,0.22482861776980184,0.06311287624028274,0.05277198652403586
655100,0.2248286172631449,0.06311287624027563,0.05277198650608495
656100,0.2248286170345754,0.06311287624027394,0.05277198648423732
657100,0.22482861684195413,0.06311287624026998,0.05277198645373891
658100,0.22482861631588666,0.06311287624026524,0.052771986417821846
659100,0.22482861556472142,0.06311287624025914,0.05277198634137757
660100,0.22482861454318495,0.06311287624024646,0.0527719862519304
661100,0.2248286134117381,0.06311287624022778,0.0527719860973241
662100,0.22482861177156468,0.06311287624021268,0.05277198597422814
663100,0.22482860761579243,0.06311287624018841,0.052771985912798115
664100,0.22482860470165514,0.0631128762401743,0.05277198586041415
665100,0.22482860212514877,0.06311287624016088,0.05277198576308512
666100,0.2248285986626004,0.06311287624014478,0.05277198561888594
667100,0.2248285983885658,0.06311287624012152,0.05277198536716757
668100,0.22482859768613997,0.06311287624006538,0.05277198466078938
669100,0.2248285966870596,0.06311287624004341,0.05277198398614392
670100,0.22482859545882009,0.06311287624001034,0.05277198318715304
671100,0.22482859430651125,0.06311287624000277,0.05277198280511997
672100,0.22482859413597514,0.06311287623999284,0.0527719824452423
673100,0.2248285940722222,0.06311287623997806,0.05277198221205217
674100,0.22482859397533433,0.06311287623996888,0.05277198178314133
675100,0.22482859384715237,0.06311287623995751,0.05277198107260611
676100,0.22482859362901253,0.06311287623994395,0.05277198035689341
677100,0.22482859350598253,0.06311287623992126,0.0527719794818044
678100,0.22482859332249389,0.06311287623990831,0.05277197912765217
679100,0.22482859314008244,0.06311287623989502,0.052771979067919556
680100,0.2248285928971935,0.06311287623988518,0.0527719790125252
681100,0.2248285926374166,0.06311287623987485,0.052771978985960886
682100,0.22482859238852476,0.06311287623985881,0.052771978908810996
683100,0.22482859213814427,0.06311287623985713,0.052771978743486894
684100,0.22482859172956482,0.06311287623985345,0.05277197851235749
685100,0.22482859104234573,0.0631128762398398,0.052771978171113926
686100,0.22482859072157585,0.06311287623982649,0.0527719778086181
687100,0.22482859018529797,0.06311287623980899,0.052771977296348714
688100,0.22482858950342782,0.06311287623979393,0.05277197691607873
689100,0.22482858848820456,0.06311287623977414,0.052771976652739215
690100,0.2248285879619033,0.06311287623975118,0.05277197640795984
691100,0.22482858763129643,0.06311287623972588,0.05277197607154833
692100,0.2248285868395523,0.063112876239702,0.052771975398349505
693100,0.22482858627645785,0.06311287623966312,0.05277197501530892
694100,0.22482858461092936,0.06311287623963187,0.052771974135971754
695100,0.22482858353959911,0.0631128762395984,0.052771973859248346
696100,0.22482858195205654,0.06311287623959855,0.0527719738291301
697100,0.22482858110094822,0.06311287623959083,0.05277197372086094
698100,0.2248285800317855,0.06311287623957999,0.05277197358867978
699100,0.22482857866672676,0.06311287623957133,0.05277197346318457
700100,0.224828577802247,0.0631128762395583,0.05277197336493338
701100,0.2248285765235825,0.06311287623954619,0.05277197327326532
702100,0.22482857523885463,0.06311287623953707,0.05277197317899494
703100,0.22482857299501452,0.06311287623953134,0.05277197307879944
704100,0.22482856824601447,0.0631128762395221,0.052771972970883846
705100,0.22482856364546105,0.0631128762395,0.05277197291351892
706100,0.22482855464429238,0.0631128762394727,0.05277197281742496
707100,0.22482854535787006,0.06311287623944714,0.052771972749635035
708100,0.22482854047291087,0.06311287623942692,0.05277197269686122
709100,0.2248285374560267,0.06311287623939428,0.052771972654377164
710100,0.22482853527080482,0.06311287623936639,0.052771972550236364
711100,0.22482853079583884,0.0631128762393284,0.05277197226786607
712100,0.22482852737687153,0.06311287623929265,0.052771972029620876
713100,0.2248285206593871,0.06311287623925836,0.052771971764319935
714100,0.2248285128474988,0.06311287623920045,0.05277197141247635
715100,0.22482850754516676,0.06311287623917276,0.05277197118465821
716100,0.2248285027506399,0.06311287623912325,0.052771970804812336
717100,0.22482849962375534,0.06311287623906238,0.05277197021898483
718100,0.22482849308075678,0.06311287623904728,0.05277196969881981
719100,0.22482848512237397,0.06311287623903734,0.05277196911157958
720100,0.2248284739903195,0.06311287623902721,0.052771967991708864
721100,0.2248284550321578,0.06311287623901846,0.05277196702433257
722100,0.22482844448866773,0.06311287623900126,0.052771966002470326
723100,0.2248284309977137,0.06311287623899443,0.05277196549428857
724100,0.22482841911237675,0.06311287623898773,0.05277196466291272
725100,0.22482839884468162,0.06311287623898246,0.052771964194633016
726100,0.2248283822525456,0.06311287623897605,0.052771963483604425
727100,0.22482836567397263,0.06311287623897305,0.052771963248785705
728100,0.22482833998511723,0.06311287623897051,0.05277196314880578
729100,0.22482832751861756,0.06311287623896589,0.052771963007350216
730100,0.22482832448604184,0.06311287623895857,0.05277196280562004
731100,0.2248283228320531,0.06311287623895193,0.05277196257964202
732100,0.2248283223325822,0.06311287623893633,0.05277196230652875
733100,0.22482832073609213,0.06311287623893279,0.052771961775823224
734100,0.22482831629967406,0.06311287623892732,0.052771961095604406
735100,0.22482831269698725,0.06311287623892002,0.05277196076314474
736100,0.2248283101003806,0.06311287623891194,0.052771959877803115
737100,0.2248283038594749,0.06311287623890938,0.052771958969129784
738100,0.22482829826473652,0.06311287623890485,0.052771957627548445
739100,0.22482829079969244,0.06311287623890238,0.05277195547451081
740100,0.2248282798033874,0.06311287623889947,0.05277195419814095
741100,0.22482826726725663,0.06311287623889712,0.05277195260455264
742100,0.22482826072971218,0.06311287623889573,0.052771949152653784
743100,0.2248282455046627,0.0631128762388921,0.052771947596259576
744100,0.22482822726360815,0.06311287623889092,0.052771946329565465
745100,0.22482820715093696,0.06311287623888857,0.05277194489489793
746100,0.22482817752961703,0.0631128762388861,0.052771944135250375
747100,0.22482814437344248,0.0631128762388821,0.05277194308690252
748100,0.2248281010209506,0.06311287623887922,0.05277194155311341
749100,0.22482806197926794,0.06311287623887539,0.05277194006700326
750100,0.22482801935579338,0.06311287623887243,0.05277193924550227
751100,0.22482796735289495,0.06311287623886785,0.05277193845298031
752100,0.22482792216522177,0.06311287623886142,0.05277193629891629
753100,0.2248278564653627,0.0631128762388543,0.05277193437580772
754100,0.22482780731864566,0.06311287623885156,0.05277193326950495
755100,0.22482775408076752,0.06311287623884639,0.05277193240612535
756100,0.2248277362884123,0.0631128762388389,0.0527719316215861
757100,0.22482772233843787,0.06311287623882901,0.05277193093651411
758100,0.22482771361718312,0.06311287623882425,0.05277193053139238
759100,0.22482769621638773,0.06311287623881982,0.052771930300807575
760100,0.22482768114549084,0.06311287623881677,0.05277192993327858
761100,0.22482765862891485,0.06311287623881204,0.05277192952524345
762100,0.224827631733968,0.063112876238809,0.052771929190661315
763100,0.22482758900538125,0.06311287623880461,0.05277192891174957
764100,0.22482758286015192,0.06311287623880157,0.052771928718898714
765100,0.22482757906338807,0.06311287623879874,0.052771928384023926
766100,0.22482756975573398,0.06311287623879368,0.052771927945385357
767100,0.22482756456992598,0.06311287623878827,0.05277192761873277
768100,0.22482755391612852,0.06311287623878195,0.0527719272417578
769100,0.22482754505210945,0.06311287623876727,0.05277192686215034
770100,0.22482754003662123,0.0631128762387533,0.05277192655689936
771100,0.22482753584203186,0.06311287623874928,0.05277192621518514
772100,0.22482752955558474,0.06311287623874848,0.05277192566109199
773100,0.22482752495106123,0.06311287623874566,0.05277192496643125
774100,0.22482751568875795,0.06311287623874183,0.052771924226101115
775100,0.22482750346008243,0.0631128762387355,0.0527719233154176
776100,0.22482749927976206,0.06311287623872999,0.05277192223075487
777100,0.22482749385493686,0.06311287623872314,0.05277192160082358
778100,0.22482748765282778,0.06311287623871627,0.05277192088612019
779100,0.22482748048587534,0.06311287623871184,0.05277191934253094
780100,0.2248274685562184,0.06311287623870523,0.05277191720417772
781100,0.22482746162885608,0.0631128762386879,0.0527719152804926
782100,0.22482745560699754,0.06311287623867592,0.05277191247079291
783100,0.22482744890056855,0.06311287623866668,0.05277191175244064
784100,0.22482744524756587,0.06311287623865297,0.0527719112699583
785100,0.22482744324540976,0.06311287623864033,0.05277191008044853
786100,0.22482744004554617,0.06311287623863096,0.05277190929244211
787100,0.22482743786102452,0.06311287623861857,0.052771908214331795
788100,0.22482743676262987,0.06311287623861181,0.05277190697461699
789100,0.22482743544492867,0.06311287623860302,0.05277190549836486
790100,0.22482743476330067,0.06311287623859166,0.052771904499735
791100,0.224827433864388,0.06311287623858076,0.05277190289594293
792100,0.2248274331445565,0.06311287623856729,0.05277190119015204
793100,0.22482743273578132,0.0631128762385473,0.05277190017853476
794100,0.22482743264443056,0.0631128762385357,0.05277189889280255
795100,0.22482743262009014,0.06311287623853207,0.05277189803385946
796100,0.22482743261426327,0.06311287623852188,0.05277189775001378
797100,0.22482743260959714,0.06311287623851598,0.05277189710725869
798100,0.22482743260959714,0.06311287623850881,0.052771896775827165
799100,0.22482743260647978,0.0631128762385027,0.052771896646200245
800000,0.22482743260034893,0.06311287623849855,0.05277189663478319
