NoOfEvals,output/report02/RexJggKTabletP14K2_0,output/report02/RexJggKTabletP14K2_1,output/report02/RexJggKTabletP14K2_2
187640,1.0162185100055567,0.08941331870303253,0.21455921652720739
188040,1.0162185100055567,0.08941331870083834,0.21455921652668128
188440,1.0162185100084664,0.0894133187010188,0.21455921651753118
188840,1.0162185100054417,0.08941331870080961,0.2145592165035136
189240,1.0162185099966354,0.08941331870060008,0.21455921649922435
189640,1.0162185100028842,0.08941331869998269,0.21455921649922435
190040,1.0162185099968577,0.08941331869913563,0.21455921650134105
190440,1.0162185099977876,0.08941331869880927,0.2145592164937759
190840,1.0162185099930654,0.0894133186974418,0.2145592164937759
191240,1.0162185099930654,0.0894133186974418,0.21455921649271864
191640,1.016218509992783,0.08941331869641893,0.2145592164870246
192040,1.0162185099918613,0.08941331869641893,0.2145592164818504
192440,1.0162185099900176,0.08941331869583664,0.21455921646992226
192840,1.0162185099878989,0.08941331869452557,0.21455921647617385
193240,1.0162185099867251,0.08941331869452557,0.2145592164707144
193640,1.0162185099865164,0.08941331869417316,0.2145592164707144
194040,1.016218509982709,0.08941331869441069,0.21455921646862025
194440,1.016218509982709,0.0894133186929363,0.2145592164676873
194840,1.0162185099816392,0.08941331869334548,0.21455921646549894
195240,1.0162185099816392,0.08941331869334548,0.2145592164627845
195640,1.0162185099816392,0.08941331869334548,0.21455921645806134
196040,1.016218509981283,0.08941331869312415,0.21455921645493087
196440,1.016218509979666,0.08941331869320236,0.2145592164527757
196840,1.0162185099786731,0.08941331869298942,0.2145592164520725
197240,1.0162185099791055,0.08941331869250714,0.21455921644390066
197640,1.0162185099787155,0.08941331869248738,0.21455921644390066
198040,1.0162185099768608,0.0894133186910573,0.21455921644390066
198440,1.0162185099766734,0.0894133186910573,0.21455921644272302
198840,1.0162185099768974,0.0894133186909408,0.21455921643908918
199240,1.0162185099762417,0.08941331869115228,0.21455921643503056
199640,1.0162185099751564,0.08941331869086988,0.21455921643471415
200040,1.01621850997443,0.08941331869091972,0.21455921643232304
200440,1.01621850997443,0.0894133186905031,0.21455921643121872
200840,1.01621850997443,0.08941331869041852,0.21455921643121872
201240,1.01621850997443,0.08941331869022179,0.21455921643121872
201640,1.0162185099748489,0.08941331869007162,0.21455921643005088
202040,1.0162185099742325,0.08941331868978922,0.2145592164289802
202440,1.0162185099739598,0.08941331868987815,0.21455921642813014
202840,1.0162185099736982,0.08941331868977473,0.21455921642561518
203240,1.0162185099733563,0.08941331868964171,0.21455921642530248
203640,1.016218509972933,0.08941331868960378,0.21455921642400247
204040,1.016218509973251,0.08941331868913541,0.21455921642061268
204440,1.0162185099725995,0.08941331868940215,0.21455921642061268
204840,1.0162185099725995,0.08941331868926491,0.21455921642061268
205240,1.0162185099726702,0.0894133186891806,0.21455921642047546
205640,1.0162185099726324,0.08941331868908138,0.21455921641924133
206040,1.0162185099722738,0.08941331868896808,0.21455921641888726
206440,1.0162185099722856,0.08941331868882786,0.21455921641726322
206840,1.0162185099721677,0.08941331868882786,0.2145592164181617
207240,1.0162185099714673,0.0894133186888171,0.2145592164164254
207640,1.0162185099718037,0.0894133186886464,0.21455921641596348
208040,1.0162185099718353,0.08941331868858007,0.21455921641466918
208440,1.0162185099716012,0.08941331868858113,0.21455921641422446
208840,1.016218509971669,0.08941331868848879,0.21455921641324588
209240,1.0162185099715308,0.08941331868835457,0.21455921641096326
209640,1.0162185099715089,0.08941331868806837,0.21455921641067155
210040,1.0162185099714374,0.08941331868806837,0.21455921641066322
210440,1.0162185099714374,0.08941331868811474,0.21455921641025422
210840,1.0162185099713996,0.08941331868811474,0.21455921640891584
211240,1.0162185099711576,0.08941331868808212,0.21455921640879844
211640,1.0162185099712118,0.08941331868808067,0.2145592164085084
212040,1.0162185099711747,0.08941331868787837,0.21455921640769254
212440,1.0162185099710839,0.08941331868785717,0.21455921640691744
212840,1.0162185099710248,0.08941331868785717,0.2145592164067408
213240,1.016218509970878,0.08941331868786652,0.21455921640621034
213640,1.0162185099707994,0.08941331868776069,0.21455921640479245
214040,1.0162185099707994,0.089413318687762,0.2145592164055575
214440,1.0162185099707457,0.08941331868758465,0.2145592164055353
214840,1.0162185099706884,0.08941331868758465,0.21455921640517703
215240,1.0162185099706602,0.08941331868758465,0.21455921640481096
215640,1.0162185099705725,0.08941331868740042,0.21455921640454773
216040,1.0162185099705352,0.08941331868747363,0.2145592164041507
216440,1.0162185099704146,0.0894133186874314,0.21455921640350167
216840,1.0162185099704146,0.08941331868734907,0.21455921640354403
217240,1.0162185099702365,0.0894133186873564,0.21455921640343503
217640,1.0162185099702365,0.08941331868733524,0.21455921640267417
218040,1.0162185099701524,0.08941331868720863,0.2145592164019003
218440,1.0162185099702474,0.08941331868721096,0.2145592164022012
218840,1.0162185099702528,0.08941331868721096,0.2145592164021322
219240,1.0162185099702252,0.0894133186872662,0.2145592164017987
219640,1.0162185099701804,0.08941331868721192,0.21455921640170939
220040,1.0162185099700232,0.08941331868724434,0.21455921640142134
220440,1.0162185099700232,0.08941331868720012,0.21455921640052147
220840,1.0162185099699899,0.08941331868714601,0.21455921640042544
221240,1.0162185099699899,0.08941331868710833,0.21455921640052147
221640,1.016218509969982,0.0894133186871441,0.214559216400652
222040,1.0162185099699494,0.08941331868711523,0.2145592164005813
222440,1.0162185099698737,0.08941331868706892,0.21455921640028
222840,1.0162185099698737,0.08941331868708641,0.21455921640028
223240,1.0162185099698504,0.08941331868708641,0.21455921640014797
223640,1.0162185099698147,0.08941331868707326,0.21455921639987863
224040,1.0162185099698526,0.0894133186870678,0.2145592163997834
224440,1.0162185099697982,0.08941331868705509,0.2145592163996835
224840,1.0162185099697363,0.08941331868703586,0.2145592163995601
225240,1.0162185099697696,0.08941331868703466,0.214559216399177
225640,1.0162185099697443,0.08941331868701186,0.21455921639898295
226040,1.01621850996964,0.0894133186870028,0.21455921639892786
226440,1.01621850996964,0.08941331868700213,0.2145592163988084
226840,1.0162185099696908,0.08941331868699903,0.2145592163987291
227240,1.0162185099696897,0.08941331868696317,0.2145592163987291
227640,1.0162185099696652,0.08941331868696317,0.21455921639873204
228040,1.0162185099696457,0.08941331868696496,0.2145592163985855
228440,1.0162185099696457,0.08941331868697458,0.21455921639860506
228840,1.0162185099696082,0.0894133186869534,0.21455921639860506
229240,1.0162185099696082,0.089413318686943,0.21455921639830333
229640,1.0162185099695935,0.089413318686943,0.2145592163983911
230040,1.0162185099696033,0.089413318686943,0.2145592163984599
230440,1.0162185099696006,0.08941331868693299,0.2145592163981718
230840,1.0162185099695786,0.08941331868693299,0.2145592163982915
231240,1.0162185099695495,0.08941331868692554,0.21455921639825262
231640,1.0162185099695566,0.08941331868692554,0.21455921639828218
232040,1.0162185099695487,0.08941331868692483,0.21455921639823597
232440,1.016218509969546,0.08941331868691327,0.2145592163981892
232840,1.0162185099695267,0.08941331868691223,0.2145592163981892
233240,1.0162185099695398,0.08941331868690594,0.21455921639823447
233640,1.0162185099695378,0.08941331868689396,0.21455921639806153
234040,1.0162185099695231,0.08941331868690133,0.21455921639801592
234440,1.0162185099695107,0.08941331868689853,0.21455921639802725
234840,1.0162185099695107,0.08941331868689581,0.21455921639800285
235240,1.0162185099695127,0.08941331868688496,0.21455921639800285
235640,1.0162185099694943,0.08941331868689184,0.2145592163979712
236040,1.0162185099694943,0.08941331868688052,0.214559216397859
236440,1.0162185099694823,0.08941331868687778,0.214559216397859
236840,1.0162185099694823,0.08941331868687387,0.21455921639790226
237240,1.0162185099694823,0.08941331868687387,0.21455921639789727
237640,1.0162185099694823,0.08941331868686951,0.21455921639782904
238040,1.0162185099694696,0.08941331868686231,0.2145592163977884
238440,1.0162185099694696,0.08941331868686254,0.2145592163977884
238840,1.0162185099694747,0.08941331868686254,0.21455921639776165
239240,1.0162185099694703,0.08941331868685784,0.21455921639773512
239640,1.016218509969465,0.08941331868685708,0.21455921639776332
240040,1.0162185099694627,0.08941331868685708,0.2145592163977436
240440,1.0162185099694603,0.08941331868685544,0.21455921639771786
240840,1.0162185099694603,0.08941331868684761,0.21455921639771186
241240,1.0162185099694596,0.08941331868685272,0.2145592163977268
241640,1.0162185099694596,0.08941331868685132,0.21455921639771328
242040,1.0162185099694545,0.08941331868684922,0.21455921639768288
242440,1.0162185099694532,0.08941331868684828,0.21455921639770315
242840,1.016218509969453,0.08941331868684187,0.21455921639767433
243240,1.01621850996945,0.08941331868683372,0.21455921639766065
243640,1.0162185099694496,0.08941331868684,0.21455921639766065
244040,1.016218509969448,0.08941331868683945,0.21455921639766065
244440,1.0162185099694456,0.08941331868683794,0.2145592163976482
244840,1.0162185099694456,0.08941331868683633,0.2145592163976482
245240,1.0162185099694427,0.08941331868683346,0.21455921639764736
245640,1.0162185099694427,0.08941331868683346,0.21455921639763725
246040,1.0162185099694425,0.08941331868683203,0.21455921639763725
246440,1.016218509969442,0.08941331868683203,0.214559216397628
246840,1.016218509969439,0.08941331868682809,0.2145592163976175
247240,1.016218509969438,0.08941331868683056,0.2145592163976082
247640,1.0162185099694339,0.08941331868683056,0.21455921639758932
248040,1.0162185099694339,0.08941331868683056,0.21455921639758932
248440,1.0162185099694347,0.08941331868682936,0.21455921639758932
248840,1.0162185099694334,0.089413318686827,0.21455921639757766
249240,1.0162185099694314,0.089413318686827,0.21455921639757766
249640,1.016218509969429,0.08941331868682714,0.21455921639757466
250040,1.0162185099694274,0.0894133186868269,0.21455921639755823
250440,1.0162185099694279,0.08941331868682695,0.21455921639755093
250840,1.016218509969427,0.08941331868682552,0.21455921639754244
251240,1.0162185099694276,0.08941331868682535,0.21455921639755193
251640,1.0162185099694234,0.08941331868682426,0.21455921639754533
252040,1.0162185099694252,0.08941331868682363,0.2145592163975391
252440,1.016218509969424,0.08941331868682363,0.2145592163975359
252840,1.0162185099694239,0.08941331868682328,0.214559216397535
253240,1.016218509969423,0.08941331868682198,0.21455921639753292
253640,1.0162185099694223,0.08941331868682102,0.2145592163975272
254040,1.0162185099694199,0.08941331868682102,0.2145592163975272
254440,1.0162185099694199,0.08941331868681998,0.21455921639752512
254840,1.0162185099694194,0.08941331868681864,0.21455921639752404
255240,1.0162185099694174,0.08941331868681891,0.21455921639752104
255640,1.0162185099694174,0.08941331868681783,0.21455921639752104
256040,1.0162185099694134,0.08941331868681783,0.21455921639751918
256440,1.0162185099694134,0.08941331868681618,0.21455921639751446
256840,1.0162185099694145,0.08941331868681612,0.21455921639751213
257240,1.0162185099694125,0.08941331868681639,0.2145592163975084
257640,1.0162185099694125,0.08941331868681573,0.21455921639750902
258040,1.0162185099694103,0.08941331868681518,0.21455921639750464
258440,1.0162185099694108,0.08941331868681425,0.21455921639750425
258840,1.0162185099694092,0.08941331868681411,0.21455921639750208
259240,1.0162185099694092,0.08941331868681368,0.21455921639749925
259640,1.0162185099694065,0.08941331868681368,0.21455921639749737
260040,1.0162185099694063,0.08941331868681245,0.21455921639749545
260440,1.0162185099694063,0.08941331868681296,0.21455921639749315
260840,1.0162185099694043,0.08941331868681196,0.21455921639748848
261240,1.0162185099694032,0.08941331868681189,0.21455921639749054
261640,1.016218509969403,0.08941331868681121,0.21455921639748718
262040,1.0162185099694019,0.08941331868680986,0.21455921639748757
262440,1.0162185099694012,0.08941331868680986,0.21455921639748723
262840,1.0162185099694003,0.08941331868680986,0.21455921639748182
263240,1.016218509969398,0.08941331868680986,0.21455921639748532
263640,1.0162185099693974,0.08941331868680952,0.21455921639748415
264040,1.0162185099693959,0.0894133186868097,0.2145592163974824
264440,1.0162185099693959,0.08941331868680862,0.21455921639748127
264840,1.0162185099693946,0.089413318686809,0.21455921639748182
265240,1.0162185099693934,0.08941331868680881,0.21455921639748146
265640,1.0162185099693932,0.08941331868680852,0.21455921639747907
266040,1.0162185099693932,0.08941331868680809,0.21455921639747796
266440,1.0162185099693912,0.08941331868680781,0.21455921639747796
266840,1.0162185099693903,0.08941331868680781,0.21455921639747727
267240,1.0162185099693881,0.08941331868680759,0.21455921639747727
267640,1.0162185099693877,0.0894133186868066,0.21455921639747688
268040,1.0162185099693863,0.0894133186868066,0.21455921639747694
268440,1.0162185099693863,0.0894133186868066,0.21455921639747427
268840,1.016218509969386,0.08941331868680699,0.21455921639747427
269240,1.0162185099693843,0.08941331868680649,0.21455921639747375
269640,1.0162185099693815,0.08941331868680642,0.21455921639747375
270040,1.0162185099693821,0.08941331868680633,0.2145592163974735
270440,1.0162185099693801,0.08941331868680624,0.21455921639747344
270840,1.0162185099693797,0.08941331868680627,0.21455921639747344
271240,1.016218509969376,0.08941331868680615,0.21455921639747266
271640,1.016218509969376,0.08941331868680576,0.21455921639747244
272040,1.016218509969376,0.08941331868680603,0.21455921639747244
272440,1.016218509969375,0.08941331868680581,0.21455921639747189
272840,1.0162185099693757,0.0894133186868058,0.2145592163974711
273240,1.0162185099693728,0.08941331868680556,0.21455921639747094
273640,1.0162185099693715,0.08941331868680548,0.21455921639747094
274040,1.0162185099693708,0.08941331868680544,0.21455921639746994
274440,1.0162185099693692,0.08941331868680519,0.21455921639746994
274840,1.016218509969369,0.08941331868680498,0.21455921639746986
275240,1.0162185099693677,0.08941331868680492,0.2145592163974698
275640,1.0162185099693666,0.08941331868680492,0.2145592163974695
276040,1.0162185099693655,0.08941331868680459,0.21455921639746917
276440,1.0162185099693635,0.0894133186868045,0.214559216397469
276840,1.0162185099693635,0.08941331868680454,0.21455921639746867
277240,1.0162185099693632,0.0894133186868042,0.21455921639746808
277640,1.0162185099693617,0.0894133186868042,0.21455921639746797
278040,1.0162185099693593,0.08941331868680413,0.21455921639746736
278440,1.0162185099693597,0.08941331868680395,0.21455921639746736
278840,1.0162185099693573,0.08941331868680377,0.2145592163974677
279240,1.0162185099693555,0.08941331868680369,0.2145592163974673
279640,1.016218509969355,0.08941331868680369,0.21455921639746722
280040,1.0162185099693544,0.0894133186868034,0.21455921639746686
280440,1.0162185099693528,0.0894133186868034,0.21455921639746603
280840,1.0162185099693528,0.0894133186868034,0.21455921639746636
281240,1.0162185099693521,0.0894133186868033,0.21455921639746606
281640,1.0162185099693508,0.08941331868680329,0.21455921639746545
282040,1.01621850996935,0.0894133186868032,0.21455921639746578
282440,1.0162185099693488,0.08941331868680302,0.2145592163974656
282840,1.0162185099693466,0.08941331868680305,0.21455921639746522
283240,1.0162185099693453,0.08941331868680281,0.2145592163974646
283640,1.0162185099693453,0.08941331868680281,0.2145592163974646
284040,1.016218509969346,0.0894133186868028,0.21455921639746434
284440,1.0162185099693435,0.08941331868680266,0.21455921639746353
284840,1.0162185099693428,0.0894133186868026,0.21455921639746345
285240,1.0162185099693422,0.08941331868680243,0.21455921639746378
285640,1.01621850996934,0.0894133186868025,0.2145592163974634
286040,1.0162185099693395,0.08941331868680238,0.21455921639746342
286440,1.0162185099693355,0.0894133186868024,0.2145592163974628
286840,1.0162185099693355,0.08941331868680234,0.2145592163974629
287240,1.0162185099693335,0.0894133186868022,0.21455921639746248
287640,1.0162185099693313,0.08941331868680212,0.21455921639746248
288040,1.0162185099693315,0.0894133186868019,0.21455921639746217
288440,1.0162185099693326,0.08941331868680197,0.21455921639746198
288840,1.0162185099693295,0.08941331868680183,0.21455921639746184
289240,1.0162185099693295,0.0894133186868018,0.2145592163974617
289640,1.0162185099693262,0.08941331868680165,0.21455921639746126
290040,1.0162185099693262,0.0894133186868016,0.21455921639746095
290440,1.0162185099693264,0.08941331868680144,0.21455921639746078
290840,1.0162185099693237,0.08941331868680143,0.21455921639746078
291240,1.0162185099693213,0.08941331868680137,0.21455921639746023
291640,1.0162185099693213,0.08941331868680126,0.21455921639745995
292040,1.016218509969321,0.08941331868680116,0.21455921639745995
292440,1.016218509969319,0.08941331868680111,0.21455921639745962
292840,1.0162185099693177,0.08941331868680095,0.21455921639745934
293240,1.0162185099693182,0.08941331868680082,0.21455921639745884
293640,1.0162185099693157,0.08941331868680065,0.21455921639745895
294040,1.0162185099693157,0.08941331868680062,0.21455921639745856
294440,1.0162185099693157,0.08941331868680032,0.21455921639745856
294840,1.0162185099693157,0.08941331868680018,0.21455921639745845
295240,1.0162185099693137,0.08941331868680018,0.2145592163974584
295640,1.0162185099693126,0.08941331868680018,0.2145592163974579
296040,1.0162185099693124,0.08941331868680018,0.21455921639745779
296440,1.0162185099693122,0.08941331868680005,0.2145592163974573
296840,1.0162185099693117,0.08941331868679998,0.21455921639745718
297240,1.0162185099693102,0.08941331868679994,0.21455921639745662
297640,1.0162185099693097,0.08941331868679964,0.21455921639745648
298040,1.0162185099693086,0.08941331868679966,0.21455921639745648
298440,1.016218509969307,0.08941331868679962,0.2145592163974564
298840,1.016218509969307,0.08941331868679946,0.21455921639745626
299240,1.0162185099693053,0.08941331868679925,0.21455921639745618
299640,1.0162185099693046,0.08941331868679925,0.21455921639745582
300040,1.0162185099693035,0.08941331868679925,0.21455921639745545
300440,1.016218509969301,0.08941331868679891,0.21455921639745543
300840,1.016218509969301,0.08941331868679901,0.2145592163974551
301240,1.0162185099693006,0.08941331868679869,0.2145592163974551
301640,1.0162185099692995,0.08941331868679848,0.2145592163974551
302040,1.016218509969296,0.08941331868679848,0.21455921639745473
302440,1.016218509969294,0.08941331868679804,0.2145592163974546
302840,1.016218509969294,0.08941331868679811,0.21455921639745437
303240,1.016218509969293,0.08941331868679811,0.21455921639745426
303640,1.0162185099692909,0.08941331868679818,0.2145592163974533
304040,1.0162185099692909,0.08941331868679775,0.21455921639745357
304440,1.0162185099692878,0.08941331868679797,0.21455921639745335
304840,1.0162185099692875,0.08941331868679768,0.21455921639745343
305240,1.0162185099692875,0.08941331868679768,0.21455921639745332
305640,1.0162185099692849,0.08941331868679768,0.21455921639745318
306040,1.0162185099692824,0.08941331868679764,0.21455921639745193
306440,1.0162185099692826,0.08941331868679742,0.21455921639745193
306840,1.0162185099692826,0.08941331868679742,0.21455921639745193
307240,1.0162185099692822,0.08941331868679725,0.21455921639745193
307640,1.0162185099692784,0.08941331868679725,0.21455921639745193
308040,1.0162185099692784,0.08941331868679715,0.21455921639745165
308440,1.0162185099692786,0.0894133186867971,0.2145592163974509
308840,1.0162185099692778,0.089413318686797,0.21455921639745135
309240,1.0162185099692767,0.08941331868679676,0.2145592163974509
309640,1.0162185099692755,0.08941331868679679,0.21455921639745068
310040,1.0162185099692747,0.08941331868679653,0.2145592163974508
310440,1.0162185099692722,0.08941331868679664,0.21455921639745063
310840,1.0162185099692729,0.08941331868679632,0.21455921639745
311240,1.0162185099692707,0.0894133186867963,0.21455921639745015
311640,1.0162185099692704,0.0894133186867963,0.2145592163974498
312040,1.0162185099692695,0.08941331868679625,0.2145592163974498
312440,1.016218509969268,0.08941331868679624,0.21455921639744946
312840,1.0162185099692649,0.08941331868679611,0.21455921639744918
313240,1.0162185099692649,0.0894133186867959,0.21455921639744885
313640,1.016218509969265,0.08941331868679595,0.21455921639744888
314040,1.0162185099692638,0.08941331868679586,0.21455921639744796
314440,1.0162185099692627,0.08941331868679567,0.21455921639744796
314840,1.01621850996926,0.08941331868679568,0.21455921639744796
315240,1.01621850996926,0.08941331868679529,0.21455921639744796
315640,1.0162185099692584,0.08941331868679527,0.214559216397448
316040,1.016218509969258,0.08941331868679527,0.2145592163974478
316440,1.016218509969256,0.0894133186867953,0.21455921639744724
316840,1.016218509969256,0.08941331868679517,0.21455921639744702
317240,1.016218509969255,0.08941331868679508,0.2145592163974467
317640,1.0162185099692538,0.0894133186867948,0.21455921639744657
318040,1.0162185099692511,0.0894133186867948,0.21455921639744638
318440,1.0162185099692511,0.08941331868679463,0.21455921639744638
318840,1.0162185099692496,0.08941331868679463,0.214559216397446
319240,1.0162185099692493,0.08941331868679459,0.21455921639744618
319640,1.0162185099692478,0.08941331868679443,0.21455921639744613
320040,1.016218509969246,0.08941331868679438,0.21455921639744543
320440,1.016218509969243,0.08941331868679432,0.21455921639744538
320840,1.0162185099692453,0.08941331868679424,0.21455921639744538
321240,1.0162185099692445,0.0894133186867941,0.21455921639744538
321640,1.0162185099692413,0.0894133186867938,0.2145592163974453
322040,1.0162185099692362,0.08941331868679386,0.21455921639744435
322440,1.0162185099692362,0.08941331868679357,0.21455921639744435
322840,1.016218509969237,0.08941331868679364,0.21455921639744432
323240,1.016218509969237,0.08941331868679346,0.21455921639744405
323640,1.0162185099692354,0.08941331868679343,0.2145592163974439
324040,1.016218509969234,0.08941331868679313,0.2145592163974436
324440,1.016218509969234,0.08941331868679313,0.21455921639744321
324840,1.0162185099692334,0.08941331868679304,0.21455921639744321
325240,1.0162185099692334,0.08941331868679314,0.21455921639744296
325640,1.016218509969229,0.08941331868679292,0.21455921639744246
326040,1.016218509969229,0.08941331868679292,0.21455921639744246
326440,1.0162185099692294,0.08941331868679293,0.21455921639744216
326840,1.0162185099692285,0.08941331868679275,0.21455921639744102
327240,1.0162185099692278,0.0894133186867927,0.21455921639744158
327640,1.0162185099692262,0.08941331868679263,0.21455921639744108
328040,1.0162185099692254,0.08941331868679257,0.2145592163974407
328440,1.0162185099692234,0.0894133186867924,0.21455921639744083
328840,1.0162185099692234,0.08941331868679221,0.21455921639744036
329240,1.016218509969223,0.08941331868679223,0.21455921639744036
329640,1.0162185099692223,0.08941331868679205,0.2145592163974403
330040,1.0162185099692216,0.08941331868679205,0.2145592163974397
330440,1.0162185099692198,0.08941331868679192,0.2145592163974397
330840,1.0162185099692196,0.0894133186867918,0.21455921639743958
331240,1.0162185099692174,0.08941331868679178,0.21455921639743913
331640,1.0162185099692163,0.08941331868679168,0.21455921639743913
332040,1.016218509969215,0.08941331868679145,0.214559216397439
332440,1.0162185099692127,0.08941331868679128,0.21455921639743902
332840,1.0162185099692127,0.08941331868679121,0.21455921639743847
333240,1.0162185099692118,0.08941331868679095,0.21455921639743836
333640,1.0162185099692111,0.08941331868679095,0.2145592163974382
334040,1.0162185099692098,0.08941331868679088,0.2145592163974378
334440,1.0162185099692091,0.08941331868679078,0.21455921639743794
334840,1.016218509969208,0.08941331868679053,0.21455921639743789
335240,1.0162185099692065,0.08941331868679048,0.21455921639743736
335640,1.0162185099692078,0.08941331868679035,0.21455921639743752
336040,1.0162185099692063,0.08941331868679026,0.2145592163974374
336440,1.0162185099692063,0.08941331868679016,0.21455921639743714
336840,1.0162185099692056,0.08941331868679006,0.21455921639743686
337240,1.0162185099692027,0.08941331868678987,0.21455921639743664
337640,1.0162185099692027,0.08941331868678985,0.21455921639743647
338040,1.0162185099692023,0.08941331868678971,0.21455921639743586
338440,1.0162185099692023,0.08941331868678976,0.21455921639743586
338840,1.0162185099692014,0.08941331868678955,0.21455921639743591
339240,1.0162185099691994,0.08941331868678955,0.2145592163974358
339640,1.0162185099691994,0.08941331868678952,0.21455921639743555
340040,1.0162185099691976,0.08941331868678948,0.21455921639743508
340440,1.0162185099691976,0.0894133186867894,0.2145592163974352
340840,1.0162185099691972,0.08941331868678913,0.21455921639743447
341240,1.0162185099691952,0.08941331868678905,0.21455921639743414
341640,1.0162185099691945,0.08941331868678895,0.21455921639743394
342040,1.0162185099691938,0.08941331868678895,0.21455921639743336
342440,1.016218509969193,0.08941331868678869,0.21455921639743336
342840,1.0162185099691923,0.08941331868678873,0.21455921639743336
343240,1.0162185099691916,0.08941331868678867,0.21455921639743317
343640,1.0162185099691918,0.08941331868678833,0.21455921639743303
344040,1.0162185099691914,0.0894133186867882,0.21455921639743267
344440,1.0162185099691894,0.08941331868678817,0.21455921639743225
344840,1.016218509969189,0.08941331868678815,0.21455921639743172
345240,1.0162185099691885,0.08941331868678802,0.21455921639743172
345640,1.0162185099691872,0.08941331868678802,0.21455921639743172
346040,1.0162185099691865,0.08941331868678797,0.2145592163974315
346440,1.016218509969186,0.0894133186867877,0.2145592163974315
346840,1.0162185099691845,0.0894133186867877,0.21455921639743147
347240,1.0162185099691818,0.08941331868678759,0.21455921639743114
347640,1.016218509969181,0.08941331868678756,0.2145592163974308
348040,1.0162185099691794,0.08941331868678742,0.21455921639743075
348440,1.0162185099691774,0.0894133186867873,0.21455921639743036
348840,1.016218509969178,0.08941331868678726,0.21455921639743047
349240,1.0162185099691745,0.08941331868678727,0.2145592163974298
349640,1.0162185099691732,0.0894133186867868,0.21455921639742997
350040,1.0162185099691732,0.0894133186867868,0.21455921639742984
350440,1.0162185099691736,0.0894133186867868,0.2145592163974293
350840,1.0162185099691714,0.0894133186867868,0.21455921639742945
351240,1.0162185099691712,0.08941331868678676,0.21455921639742925
351640,1.016218509969169,0.08941331868678666,0.2145592163974291
352040,1.016218509969169,0.08941331868678654,0.2145592163974288
352440,1.0162185099691683,0.08941331868678654,0.21455921639742837
352840,1.016218509969167,0.08941331868678624,0.21455921639742817
353240,1.016218509969167,0.08941331868678636,0.21455921639742806
353640,1.0162185099691625,0.08941331868678619,0.21455921639742803
354040,1.016218509969162,0.08941331868678608,0.21455921639742764
354440,1.0162185099691616,0.08941331868678616,0.21455921639742742
354840,1.0162185099691596,0.08941331868678548,0.2145592163974273
355240,1.0162185099691599,0.08941331868678548,0.21455921639742714
355640,1.016218509969158,0.08941331868678558,0.2145592163974271
356040,1.0162185099691567,0.08941331868678558,0.2145592163974266
356440,1.0162185099691516,0.08941331868678558,0.21455921639742653
356840,1.0162185099691536,0.08941331868678548,0.2145592163974263
357240,1.0162185099691532,0.08941331868678541,0.21455921639742587
357640,1.016218509969152,0.08941331868678529,0.21455921639742587
358040,1.01621850996915,0.08941331868678531,0.21455921639742567
358440,1.0162185099691503,0.08941331868678508,0.21455921639742548
358840,1.016218509969148,0.08941331868678502,0.21455921639742515
359240,1.0162185099691454,0.08941331868678494,0.21455921639742498
359640,1.0162185099691454,0.0894133186867848,0.21455921639742465
360040,1.0162185099691452,0.08941331868678466,0.2145592163974243
360440,1.0162185099691448,0.08941331868678459,0.21455921639742412
360840,1.0162185099691423,0.08941331868678459,0.21455921639742404
361240,1.0162185099691405,0.08941331868678447,0.21455921639742376
361640,1.0162185099691388,0.0894133186867842,0.2145592163974232
362040,1.0162185099691372,0.08941331868678425,0.21455921639742312
362440,1.0162185099691354,0.08941331868678419,0.21455921639742312
362840,1.0162185099691354,0.089413318686784,0.21455921639742276
363240,1.016218509969133,0.08941331868678379,0.21455921639742245
363640,1.0162185099691328,0.0894133186867834,0.2145592163974223
364040,1.016218509969133,0.08941331868678357,0.21455921639742195
364440,1.016218509969131,0.08941331868678343,0.21455921639742181
364840,1.0162185099691297,0.0894133186867829,0.2145592163974216
365240,1.0162185099691268,0.0894133186867829,0.21455921639742112
365640,1.0162185099691268,0.0894133186867829,0.21455921639742137
366040,1.0162185099691259,0.08941331868678265,0.2145592163974211
366440,1.016218509969124,0.08941331868678279,0.2145592163974208
366840,1.0162185099691212,0.08941331868678269,0.21455921639742034
367240,1.0162185099691212,0.08941331868678243,0.21455921639742034
367640,1.0162185099691194,0.08941331868678229,0.21455921639741982
368040,1.0162185099691163,0.08941331868678229,0.21455921639741982
368440,1.0162185099691174,0.08941331868678196,0.21455921639741982
368840,1.016218509969114,0.08941331868678212,0.2145592163974194
369240,1.016218509969114,0.08941331868678201,0.2145592163974194
369640,1.016218509969113,0.08941331868678191,0.21455921639741926
370040,1.0162185099691112,0.0894133186867818,0.21455921639741865
370440,1.01621850996911,0.08941331868678161,0.21455921639741837
370840,1.01621850996911,0.08941331868678161,0.21455921639741832
371240,1.0162185099691086,0.08941331868678148,0.21455921639741804
371640,1.0162185099691063,0.08941331868678148,0.21455921639741776
372040,1.016218509969107,0.0894133186867814,0.21455921639741757
372440,1.0162185099691057,0.08941331868678128,0.21455921639741743
372840,1.016218509969102,0.08941331868678123,0.21455921639741732
373240,1.016218509969102,0.08941331868678111,0.21455921639741707
373640,1.0162185099691015,0.0894133186867809,0.21455921639741682
374040,1.0162185099691017,0.08941331868678087,0.21455921639741682
374440,1.0162185099691015,0.0894133186867807,0.2145592163974167
